price;lat;lng;bedrooms;area
1050000;-37.7601;145.1229;5;728.0
1257000;-37.7597;145.1058;4;706.0
1101000;-37.7602;145.1166;3;135.0
641000;-37.7694;145.1082;3;349.0
1150000;-37.7733;145.1198;6;668.0
1200000;-37.76;145.1054;3;155.0
990000;-37.7573;145.0994;4;189.0
1500000;-37.767;145.119;4;255.0
1290000;-37.764;145.1097;3;125.0
790000;-37.7631;145.1108;4;180.0
950000;-37.7658;145.124;5;220.0
1421000;-37.7694;145.1222;4;260.0
1051000;-37.7644;145.112;3;142.0
1065000;-37.7637;145.1117;3;664.0
1120000;-37.773;145.1074;4;636.0
1710000;-37.7692;145.1253;5;355.0
1280000;-37.7646;145.1167;4;158.0
750000;-37.7696;145.1078;5;335.0
1000000;-37.768;145.1027;4;164.0
678000;-37.7564;145.1195;2;90.0
1010000;-37.77;145.1025;3;175.0
1325000;-37.7728;145.1271;4;740.0
1210000;-37.7569;145.1179;3;134.0
766000;-37.7567;145.1209;3;226.0
982000;-37.7629;145.1157;4;652.0
945000;-37.764;145.1145;4;181.0
725000;-37.7549;145.1185;3;105.0
975000;-37.7625;145.1256;4;953.0
1211000;-37.767;145.1097;3;123.0
1100000;-37.7639;145.1145;4;199.0
1155000;-37.77;145.1089;3;770.0
920000;-37.7613;145.1047;4;678.0
940000;-37.7611;145.1168;3;661.0
1053000;-37.7656;145.1017;3;726.0
1002000;-37.7698;145.1028;3;174.0
755000;-37.7705;145.1152;3;265.0
1209000;-37.7617;145.1065;4;160.0
2080000;-37.7625;145.1043;5;360.0
1050000;-37.7647;145.1051;3;727.0
1118000;-37.7595;145.1176;4;195.0
1070000;-37.7683;145.1188;4;637.0
903000;-37.7564;145.1043;4;22.0
1220000;-37.7668;145.1086;3;133.0
1222000;-37.7704;145.1247;4;732.0
2025000;-37.7726;145.1149;3;796.0
1650000;-37.7647;145.1186;4;280.0
1182500;-37.7764;145.1216;4;150.0
1020000;-37.7557;145.0957;4;145.0
838000;-37.7699;145.1081;3;180.0
650000;-37.7709;145.1104;3;120.0
870000;-37.7629;145.112;4;826.0
1509000;-37.7714;145.1141;3;158.0
1358500;-37.7701;145.1131;4;742.0
510000;-37.7591;145.0211;3;0.0
470000;-37.7561;145.0067;2;0.0
435000;-37.7622;144.9953;2;1054.0
517500;-37.762;144.996;1;53.0
370000;-37.7634;145.021;1;62.0
805000;-37.7536;144.9825;2;95.0
1428888;-37.7601;145.0122;4;153.0
940000;-37.7631;145.0091;2;110.0
270000;-37.7581;144.9944;1;33.0
865000;-37.7586;145.0056;3;158.0
700000;-37.7536;144.9921;2;139.0
910000;-37.7551;145.0108;3;0.0
1135000;-37.7585;145.0042;3;294.0
260000;-37.7574;144.9907;1;0.0
505000;-37.7608;145.0059;2;0.0
365000;-37.7544;145.0092;1;40.0
1430000;-37.7611;145.0142;3;705.0
525500;-37.7564;145.0026;2;72.0
1210000;-37.763;145.0198;3;398.0
944000;-37.763;145.0025;2;78.0
970000;-37.7633;145.0169;2;491.0
887000;-37.7554;145.0211;3;129.0
277500;-37.7542;145.0098;1;0.0
701000;-37.7583;145.0174;3;71.0
740000;-37.7606;145.0241;3;467.0
1110000;-37.7564;144.9971;2;105.0
795000;-37.7584;145.0214;4;402.0
332000;-37.7603;145.0165;1;48.0
1265000;-37.7515;144.9857;3;97.0
1085000;-37.7569;144.9914;2;102.0
898000;-37.7551;144.9993;3;108.0
1235000;-37.7583;145.0025;3;133.0
910500;-37.759;144.988;3;144.0
995000;-37.7574;144.9854;2;96.0
760000;-37.7595;145.0061;2;75.0
505000;-37.7591;145.0211;2;80.0
1400000;-37.7595;145.0017;2;159.0
1200000;-37.752;144.9852;3;430.0
920000;-37.7604;144.9877;2;410.0
1110000;-37.7602;144.9878;3;156.0
1200000;-37.7582;145.0094;3;345.0
560000;-37.7591;145.0208;2;0.0
450000;-37.7526;145.0023;2;52.0
1190000;-37.7539;144.989;3;0.0
1020000;-37.7524;144.9912;3;366.0
1245000;-37.7633;145.0087;3;409.0
350000;-37.7542;145.01;2;0.0
571750;-37.7588;145.0179;2;0.0
874000;-37.7642;145.0192;2;2.0
1427000;-37.7592;145.0105;3;127.0
295000;-37.7557;144.9993;1;0.0
383000;-37.7539;145.0075;1;44.0
1164000;-37.7576;145.0032;2;206.0
315000;-37.7566;144.9893;1;0.0
245000;-37.7581;144.9944;1;0.0
1290000;-37.7607;145.0105;3;138.0
605000;-37.7641;145.0104;2;83.0
450000;-37.7516;144.9871;2;59.0
900000;-37.7585;145.0226;2;497.0
1620000;-37.7612;145.0045;3;477.0
438000;-37.7541;145.0088;2;66.0
1143000;-37.7598;145.0088;2;431.0
925000;-37.7584;144.9971;2;157.0
1250000;-37.7617;145.0117;3;234.0
1070000;-37.7588;144.9881;3;140.0
371000;-37.7542;145.01;2;0.0
1570000;-37.7578;145.0076;4;377.0
486000;-37.761;145.0055;2;66.0
1100000;-37.7614;145.0118;3;7330.0
1211000;-37.7549;145.0035;2;97.0
466000;-37.7633;145.0103;2;909.0
1280000;-37.7566;144.9965;3;130.0
1478000;-37.7569;145.0041;4;152.0
1280000;-37.7584;145.0115;3;349.0
1913000;-37.7575;144.9968;3;212.0
1272000;-37.7609;145.0016;3;297.0
972000;-37.7611;145.0009;2;229.0
928500;-37.7595;145.0241;4;150.0
432500;-37.7587;145.0064;2;56.0
330000;-37.7544;145.0092;1;40.0
1200000;-37.7584;145.0115;3;349.0
510000;-37.7634;145.021;2;0.0
1370000;-37.7602;145.0084;3;153.0
303500;-37.7542;145.01;1;41.0
1160000;-37.7604;145.021;3;149.0
601000;-37.7556;145.0062;2;82.0
1430000;-37.7529;144.9902;3;365.0
1380000;-37.7565;144.9906;3;128.0
1200000;-37.7569;144.9861;3;332.0
1435000;-37.8328;145.0065;3;135.0
5500000;-37.8431;145.021;4;374.0
546000;-37.8384;145.0178;1;1677.0
1635000;-37.8435;145.0043;3;386.0
876000;-37.8486;145.008;2;649.0
620000;-37.8498;145.0173;2;1119.0
5500000;-37.8447;145.0134;4;332.0
1300000;-37.8475;145.0086;2;338.0
1689000;-37.8448;145.0055;3;118.0
517500;-37.8424;145.0184;2;0.0
1100000;-37.8429;145.0227;3;126.0
430000;-37.8473;145.0053;2;0.0
701500;-37.8384;145.0178;2;0.0
925000;-37.8371;145.0066;2;109.0
450000;-37.8474;145.0078;2;62.0
349000;-37.8369;145.0077;1;38.0
838000;-37.8366;145.0114;2;0.0
380000;-37.8501;145.0199;2;0.0
462800;-37.8392;145.008;1;0.0
1450000;-37.8414;145.0137;2;0.0
4000000;-37.8338;145.0086;3;632.0
1635000;-37.8438;145.0303;3;1099.0
2400000;-37.8492;145.0163;3;425.0
345000;-37.8501;145.0199;1;0.0
2650000;-37.8428;145.0171;3;291.0
2820000;-37.8332;145.0117;3;205.0
810000;-37.842;145.0046;2;94.0
2840000;-37.838;145.0054;3;228.0
2700000;-37.8503;145.0292;3;220.0
515501;-37.8373;145.0116;1;0.0
611000;-37.8428;145.0081;1;0.0
4000000;-37.8439;145.0093;4;60.0
405000;-37.844;145.005;1;0.0
6250000;-37.8486;145.0244;3;342.0
4500000;-37.8349;145.01;4;367.0
2025000;-37.8507;145.0298;4;237.0
541000;-37.8373;145.0116;1;57.0
1550000;-37.8343;145.0112;3;214.0
2205000;-37.8512;145.0282;4;185.0
1100000;-37.8414;145.0137;3;0.0
490000;-37.8474;145.0078;2;0.0
1300000;-37.8493;145.0134;3;266.0
2050000;-37.8425;145.0252;3;339.0
2170000;-37.8474;145.0063;3;333.0
950000;-37.8371;145.012;3;107.0
531000;-37.8424;145.0184;2;0.0
575000;-37.8498;145.0173;2;0.0
366000;-37.8464;145.0074;1;35.0
2620000;-37.8398;145.0305;4;286.0
1900000;-37.8369;145.0072;3;139.0
1210000;-37.8367;145.0076;2;101.0
4000000;-37.8485;145.0169;4;331.0
540000;-37.8432;145.0206;2;0.0
857000;-37.8458;145.0221;2;0.0
4200000;-37.8448;145.0123;4;331.0
3260000;-37.8361;145.023;2;334.0
1900000;-37.847;145.0064;2;218.0
690000;-37.8416;145.0313;2;83.0
2100000;-37.8464;145.0142;2;457.0
460000;-37.8373;145.0116;1;7.0
1400000;-37.8414;145.0137;2;2927.0
511000;-37.8424;145.0184;2;68.0
645000;-37.8428;145.0216;2;0.0
910000;-37.842;145.0046;3;136.0
2250000;-37.8375;145.0092;3;205.0
525000;-37.8424;145.0184;2;82.0
3270000;-37.8445;145.0182;3;215.0
866000;-37.8458;145.0221;2;0.0
1170000;-37.8475;145.008;3;405.0
920000;-37.8427;145.0242;2;0.0
910000;-37.735;145.0921;4;626.0
960000;-37.7322;145.0995;4;183.0
556000;-37.7405;145.0876;2;195.0
1010000;-37.7419;145.083;4;163.0
880000;-37.7327;145.0913;3;167.0
920250;-37.7328;145.0916;4;558.0
1080000;-37.7389;145.0861;4;676.0
770000;-37.7376;145.0895;3;135.0
730000;-37.7297;145.0946;4;172.0
820000;-37.7324;145.0862;3;555.0
1102500;-37.7373;145.0847;4;189.0
1005000;-37.7395;145.0875;4;183.0
555000;-37.7393;145.0806;2;90.0
546000;-37.7388;145.081;2;100.0
765000;-37.7396;145.0885;3;138.0
920000;-37.7396;145.0884;3;143.0
895000;-37.7346;145.093;5;648.0
775000;-37.7405;145.0886;5;586.0
440000;-37.7321;145.0828;3;416.0
1042500;-37.7363;145.0851;4;648.0
1025000;-37.7378;145.0955;5;233.0
940000;-37.7319;145.0907;4;574.0
895000;-37.7326;145.0881;4;18.0
820000;-37.7314;145.0941;3;177.0
870000;-37.7343;145.0837;3;137.0
1085000;-37.7397;145.0934;4;599.0
915000;-37.7298;145.0947;3;769.0
1050000;-37.7375;145.0917;4;202.0
660000;-37.7137;145.0778;3;124.0
581000;-37.7148;145.0851;3;100.0
1000000;-37.7104;145.0817;3;739.0
785000;-37.7114;145.0885;3;0.0
600000;-37.7166;145.0837;3;129.0
690000;-37.7078;145.0807;3;129.0
582000;-37.7163;145.0768;3;90.0
740000;-37.7135;145.0783;3;104.0
671000;-37.7153;145.0854;3;163.0
741000;-37.7072;145.0855;3;103.0
706000;-37.7094;145.0877;4;581.0
725000;-37.7088;145.0893;3;545.0
808000;-37.7101;145.0785;3;260.0
711000;-37.7147;145.0752;3;658.0
537000;-37.7125;145.0768;3;95.0
1040000;-37.7085;145.0824;3;131.0
1171000;-37.7122;145.0765;3;325.0
662000;-37.7118;145.088;2;114.0
800000;-37.7023;145.0775;4;595.0
922000;-37.7112;145.0869;3;153.0
485000;-37.7143;145.0781;2;184.0
860500;-37.7084;145.0788;3;147.0
702000;-37.7115;145.088;3;97.0
627500;-37.7165;145.0759;3;96.0
632000;-37.711;145.0854;3;650.0
601000;-37.7163;145.087;3;653.0
549000;-37.7141;145.0754;3;89.0
342500;-37.7167;145.0807;2;0.0
701000;-37.7112;145.0861;4;98.0
645000;-37.7065;145.0825;3;111.0
838000;-37.7161;145.0804;3;828.0
1010000;-37.8048;144.9424;3;132.0
650000;-37.8117;144.9518;3;0.0
1260000;-37.805;144.9448;2;195.0
460000;-37.8076;144.9456;1;52.0
2370000;-37.8073;144.9481;3;280.0
800000;-37.8094;144.9479;2;89.0
550000;-37.8076;144.9456;1;207.0
660000;-37.8118;144.9526;3;100.0
1055000;-37.8094;144.9452;2;154.0
995000;-37.8076;144.9474;3;153.0
1130000;-37.8102;144.9515;3;116.0
443000;-37.806;144.942;1;58.0
1120000;-37.8067;144.9435;3;122.0
482000;-37.8076;144.9456;1;62.0
620000;-37.8091;144.952;2;83.0
2100000;-37.8056;144.9463;4;440.0
601000;-37.8118;144.9526;2;81.0
1325000;-37.855;144.8905;3;452.0
1400000;-37.8613;144.8988;4;160.0
1535000;-37.8681;144.8994;3;186.0
890000;-37.8663;144.8883;3;111.0
1400000;-37.8517;144.8923;4;457.0
1800000;-37.8652;144.9019;3;252.0
1050000;-37.8615;144.8827;2;148.0
850000;-37.857;144.8906;2;278.0
2910000;-37.8633;144.8963;4;196.0
2910000;-37.8609;144.8947;3;286.0
2640000;-37.8671;144.8875;4;650.0
1200000;-37.8595;144.8868;3;174.0
3130000;-37.8679;144.899;4;897.0
1460000;-37.8661;144.8973;3;107.0
310000;-37.8588;144.8919;1;58.0
1200000;-37.8578;144.8799;3;200.0
1560000;-37.8644;144.9039;3;179.0
1575000;-37.8613;144.8939;3;215.0
830000;-37.8581;144.9015;2;110.0
830000;-37.8581;144.9011;2;56.0
1085000;-37.8571;144.8915;3;458.0
1815000;-37.8623;144.8884;4;287.0
1470000;-37.8513;144.8961;3;93.0
2230000;-37.8647;144.8867;3;212.0
1460000;-37.8658;144.8857;3;180.0
1410000;-37.8643;144.8935;5;260.0
940000;-37.8695;144.9009;2;166.0
1900000;-37.8623;144.8884;4;287.0
1330000;-37.8634;144.8796;4;266.0
1010000;-37.8667;144.903;3;185.0
1010000;-37.8571;144.8767;3;204.0
450000;-37.8536;144.899;2;0.0
513500;-37.8536;144.8981;2;72.0
1000000;-37.8544;144.8922;2;240.0
415000;-37.857;144.891;2;0.0
906000;-37.8608;144.8803;3;270.0
1805000;-37.8621;144.8872;3;160.0
1126000;-37.8525;144.8945;4;150.0
935000;-37.8573;144.8911;3;194.0
895000;-37.858;144.9005;2;193.0
375000;-37.8504;144.8924;2;49.0
1000000;-37.8643;144.9043;3;189.0
769000;-37.853;144.8928;2;265.0
1270000;-37.8587;144.8871;3;470.0
1172000;-37.8617;144.8799;4;344.0
1360000;-37.8516;144.8949;3;477.0
2050000;-37.8601;144.8879;4;285.0
975000;-37.8593;144.8881;3;158.0
1310000;-37.8664;144.9072;3;139.0
830000;-37.8519;144.8968;4;0.0
491500;-37.8563;144.8995;2;61.0
547500;-37.8612;144.8971;2;60.0
965000;-37.8666;144.9058;3;148.0
1262000;-37.8551;144.8959;3;204.0
1210000;-37.86;144.895;3;85.0
412000;-37.8586;144.8937;2;65.0
1337500;-37.8645;144.8977;2;297.0
811000;-37.8555;144.8952;2;183.0
1630000;-37.8656;144.9039;4;197.0
920000;-37.855;144.8985;2;307.0
960000;-37.8605;144.8998;3;189.0
1482500;-37.8592;144.888;3;139.0
1300000;-37.8576;144.8992;4;250.0
2255000;-37.8621;144.8999;4;257.0
1860000;-37.8615;144.9023;4;242.0
1710000;-37.8671;144.9001;3;170.0
2440000;-37.8638;144.8798;4;278.0
331000;-37.8586;144.8933;1;0.0
500000;-37.8563;144.8782;2;53.0
400000;-37.8564;144.8864;2;0.0
1410000;-37.8561;144.8859;5;680.0
285000;-37.8571;144.8841;1;0.0
460000;-37.8573;144.8854;2;0.0
881000;-37.8559;144.8785;4;139.0
380000;-37.8564;144.8864;2;64.0
1440000;-37.8536;144.8734;4;297.0
367500;-37.8571;144.8841;2;61.0
1225000;-37.8546;144.8762;3;126.0
580000;-37.8558;144.9903;2;78.0
1850000;-37.8546;144.9865;3;361.0
825000;-37.8565;144.998;3;0.0
2302000;-37.8528;144.9994;3;144.0
1045000;-37.855;144.9961;2;118.0
2050000;-37.8559;144.9948;4;321.0
611000;-37.8564;144.9971;2;75.0
600000;-37.8581;144.9972;2;1043.0
800000;-37.8577;145.0002;2;92.0
275000;-37.8564;145.0016;1;44.0
1325000;-37.8535;144.9952;2;153.0
1540000;-37.8556;144.995;3;147.0
1370000;-37.856;144.9891;3;112.0
372000;-37.8574;145.0;1;0.0
412500;-37.8533;144.9986;1;0.0
452000;-37.8568;145.0004;1;46.0
450000;-37.8552;145.0005;2;1057.0
300000;-37.8584;144.9994;1;0.0
520000;-37.8573;144.9987;2;0.0
650000;-37.8554;144.9982;2;0.0
501000;-37.8571;144.9979;1;51.0
380000;-37.8555;145.0018;2;71.0
1177000;-37.8543;144.9939;2;122.0
1605000;-37.8549;144.9948;4;230.0
600000;-37.8559;144.999;2;83.0
1500000;-37.8518;144.9868;2;96.0
830000;-37.8526;144.9977;3;112.0
1200000;-37.8563;144.9916;2;111.0
300000;-37.8556;144.9977;1;705.0
400000;-37.8556;144.9977;1;706.0
623000;-37.8572;144.9974;2;0.0
600000;-37.8554;145.0018;2;96.0
1325000;-37.8547;144.9959;2;140.0
518000;-37.8533;144.9881;2;0.0
2368000;-37.8547;144.9995;3;322.0
1350000;-37.8549;145.0006;2;181.0
650000;-37.8574;145.0006;2;0.0
1200000;-37.8533;144.9913;3;116.0
1320000;-37.8554;145.0001;3;365.0
580000;-37.8565;145.0011;2;0.0
555000;-37.8585;145.0004;2;0.0
474000;-37.8552;145.0005;2;66.0
1350000;-37.8522;144.986;2;101.0
1910000;-37.8525;144.9881;3;89.0
700000;-37.7251;145.1053;4;530.0
915000;-37.7198;145.1034;4;237.0
810000;-37.7216;145.1066;3;173.0
753000;-37.7233;145.1045;3;154.0
602500;-37.7279;145.1017;3;140.0
742000;-37.7305;145.081;3;117.0
953000;-37.7302;145.0883;4;150.0
840000;-37.7218;145.108;4;761.0
650000;-37.731;145.0811;3;129.0
793000;-37.728;145.1017;4;592.0
731000;-37.7195;145.1034;3;156.0
710000;-37.7306;145.0854;3;115.0
720000;-37.7225;145.1037;4;535.0
720000;-37.7214;145.1034;3;555.0
936000;-37.72;145.1014;3;232.0
800000;-37.7285;145.0845;3;660.0
721000;-37.7303;145.0823;3;122.0
1000000;-37.8228;144.8799;3;147.0
890000;-37.8149;144.8707;3;103.0
760000;-37.8176;144.8911;2;134.0
1165000;-37.8175;144.8879;3;105.0
1550000;-37.8187;144.8771;4;233.0
770000;-37.8108;144.8899;3;139.0
871000;-37.8167;144.8965;3;100.0
780000;-37.8175;144.8964;3;120.0
650000;-37.8113;144.8955;2;2.0
770000;-37.82;144.891;2;82.0
890000;-37.8209;144.8913;2;166.0
960000;-37.8159;144.8626;3;503.0
1235000;-37.8139;144.8741;4;206.0
670000;-37.8228;144.8833;3;152.0
960000;-37.8154;144.8917;2;159.0
1000000;-37.8115;144.8875;2;105.0
710000;-37.8198;144.8839;2;164.0
1320000;-37.8217;144.8842;3;171.0
1100000;-37.8175;144.8929;3;129.0
782000;-37.8156;144.8943;2;92.0
931000;-37.8182;144.8727;3;442.0
910000;-37.8197;144.8875;3;109.0
796000;-37.8184;144.8809;2;188.0
856000;-37.8157;144.887;2;100.0
670000;-37.8186;144.8736;3;120.0
706000;-37.819;144.895;2;93.0
1050000;-37.8128;144.8695;2;132.0
410000;-37.8129;144.8952;2;0.0
1320000;-37.8197;144.8957;4;171.0
1414000;-37.8124;144.8875;3;230.0
1815000;-37.8102;144.8857;5;172.0
630000;-37.822;144.89;2;79.0
1870000;-37.8126;144.8905;4;167.0
1785000;-37.8104;144.8867;4;640.0
330000;-37.8133;144.8865;2;0.0
1930000;-37.8153;144.8796;3;129.0
1035000;-37.8143;144.8865;3;289.0
510000;-37.8173;144.894;1;83.0
381000;-37.8128;144.8953;2;65.0
1040000;-37.8164;144.8869;2;152.0
1419000;-37.8148;144.8884;3;270.0
1050000;-37.8201;144.872;3;442.0
470000;-37.8173;144.894;1;83.0
850000;-37.8193;144.8753;3;444.0
501344;-37.8106;144.8957;2;72.0
796000;-37.8151;144.8638;3;120.0
1217500;-37.8188;144.8884;3;217.0
610000;-37.815;144.8827;2;94.0
1055000;-37.8134;144.8745;3;116.0
620000;-37.8194;144.8826;3;141.0
660000;-37.8212;144.8887;4;360.0
681000;-37.8183;144.8666;2;446.0
345000;-37.8111;144.887;1;47.0
950000;-37.8202;144.8896;3;84.0
955000;-37.8196;144.8839;3;202.0
822000;-37.8152;144.8703;2;539.0
760000;-37.824;144.8805;3;472.0
1200000;-37.8197;144.8969;4;157.0
1005000;-37.8177;144.8711;3;115.0
600000;-37.8222;144.8956;4;0.0
381000;-37.8184;144.8904;1;0.0
1150000;-37.815;144.8968;4;482.0
1020000;-37.8157;144.8925;3;248.0
1250000;-37.8099;144.8859;3;249.0
1340000;-37.8108;144.888;4;175.0
865000;-37.8159;144.8795;3;87.0
781500;-37.8224;144.8818;2;132.0
1401000;-37.8102;144.8885;4;133.0
630000;-37.8225;144.8814;2;121.0
1137500;-37.8146;144.8692;2;244.0
925000;-37.8202;144.883;4;288.0
745000;-37.8195;144.8973;2;325.0
1158000;-37.8117;144.8873;4;96.0
867000;-37.8198;144.8904;3;195.0
955000;-37.8127;144.8965;3;173.0
1081000;-37.8171;144.8753;3;104.0
725000;-37.8119;144.868;3;128.0
767000;-37.8179;144.8908;2;80.0
951000;-37.8214;144.8796;2;486.0
1028000;-37.8186;144.8764;4;431.0
740000;-37.8209;144.8896;2;261.0
1450000;-37.811;144.8844;3;211.0
1430000;-37.816;144.8936;3;172.0
1275000;-37.8172;144.8919;3;128.0
1606000;-37.8177;144.8839;4;178.0
970000;-37.8172;144.8676;3;664.0
780000;-37.8223;144.8779;2;114.0
670000;-37.8137;144.8636;3;119.0
908000;-37.8191;144.8909;3;105.0
1380000;-37.815;144.8928;3;144.0
966000;-37.823;144.8768;3;456.0
480500;-37.8182;144.8846;2;65.0
1520000;-37.8123;144.8888;4;160.0
845000;-37.8234;144.8742;3;494.0
1287000;-37.8131;144.8778;5;213.0
980000;-37.8185;144.8812;3;463.0
800000;-37.8122;144.8965;3;150.0
1460000;-37.8172;144.8924;3;119.0
840000;-37.822;144.8904;4;127.0
900500;-37.8145;144.8804;2;100.0
850000;-37.8196;144.8836;2;201.0
940000;-37.8124;144.8957;3;146.0
380000;-37.7561;144.9028;1;39.0
1646000;-37.7606;144.8909;4;157.0
442000;-37.7589;144.897;2;0.0
470000;-37.7557;144.9037;2;71.0
760000;-37.757;144.896;3;321.0
1346000;-37.7614;144.8925;2;204.0
1300000;-37.7617;144.8987;3;528.0
935000;-37.7591;144.8923;3;149.0
3900000;-37.7637;144.8931;4;375.0
1160000;-37.7642;144.895;3;309.0
1150000;-37.7614;144.8953;4;35.0
1720000;-37.7632;144.898;3;136.0
1705000;-37.7587;144.9015;2;131.0
1190000;-37.7626;144.8954;3;115.0
380000;-37.7557;144.8966;2;622.0
840000;-37.7604;144.9062;2;373.0
1740000;-37.759;144.9015;3;247.0
1860000;-37.7603;144.8921;3;311.0
1195000;-37.7559;144.8991;3;496.0
1200000;-37.7614;144.8953;4;35.0
726000;-37.7606;144.8973;3;111.0
1325000;-37.7617;144.8956;4;674.0
1300000;-37.7584;144.8968;3;205.0
373000;-37.7553;144.8996;2;0.0
670000;-37.76;144.9002;2;103.0
2400000;-37.7548;144.8915;3;1315.0
1350000;-37.7609;144.8905;3;180.0
773000;-37.752;145.0367;3;93.0
885000;-37.7509;145.0423;3;666.0
770000;-37.7529;145.0406;3;762.0
855000;-37.7534;145.0454;2;693.0
645000;-37.7506;145.043;3;109.0
720000;-37.7527;145.0392;3;145.0
625000;-37.7504;145.0335;3;93.0
828000;-37.7518;145.0457;3;641.0
676000;-37.7516;145.0457;3;605.0
1310000;-37.7638;144.9804;3;144.0
856000;-37.7601;144.9805;4;151.0
580000;-37.7668;144.9765;2;65.0
675000;-37.7753;144.9725;2;0.0
1350000;-37.7663;144.9795;3;407.0
940000;-37.7643;144.9808;3;116.0
930000;-37.7658;144.9823;3;138.0
1495000;-37.7762;144.9755;3;130.0
1550000;-37.7735;144.9833;4;191.0
1815000;-37.7776;144.9727;4;204.0
1625000;-37.7749;144.9762;4;145.0
899000;-37.7667;144.9821;3;124.0
435000;-37.7717;144.9719;2;55.0
570000;-37.7656;144.9726;2;0.0
1900000;-37.7776;144.9726;4;227.0
1080000;-37.7765;144.9751;2;101.0
1280000;-37.7772;144.9723;4;161.0
656000;-37.7786;144.9753;2;79.0
570000;-37.7769;144.9706;2;1188.0
1290000;-37.7724;144.9829;4;468.0
1170000;-37.7755;144.9744;3;185.0
370000;-37.765;144.9731;1;0.0
510000;-37.7671;144.9746;2;0.0
1574000;-37.7664;144.9797;3;207.0
665000;-37.7786;144.9753;2;96.0
590000;-37.7753;144.9725;2;71.0
1024000;-37.7721;144.9724;2;148.0
1125000;-37.7727;144.9736;3;369.0
390000;-37.7689;144.978;2;0.0
800000;-37.7788;144.9776;3;0.0
1679000;-37.7776;144.9751;3;118.0
1050000;-37.7739;144.975;3;151.0
957000;-37.7722;144.9751;2;148.0
825000;-37.7729;144.9724;3;116.0
998000;-37.7723;144.9761;3;118.0
1010000;-37.774;144.9731;3;133.0
910000;-37.7759;144.976;2;231.0
1050000;-37.7729;144.9722;3;122.0
445000;-37.7685;144.9724;2;0.0
970000;-37.7689;144.9788;1;213.0
1600000;-37.7673;144.9782;3;113.0
1325000;-37.7684;144.9739;3;135.0
480000;-37.7679;144.9725;2;0.0
400000;-37.765;144.9731;2;0.0
570000;-37.7603;144.9795;2;0.0
771000;-37.7736;144.9725;2;0.0
1335000;-37.7713;144.9744;3;113.0
420000;-37.7732;144.9716;2;0.0
805000;-37.7789;144.9739;2;114.0
892000;-37.7655;144.9816;3;0.0
1005000;-37.8301;145.0103;2;0.0
1231010;-37.8285;145.0125;2;119.0
881000;-37.8283;145.012;2;94.0
1202500;-37.8287;145.0089;2;77.0
1435000;-37.8289;145.0089;3;102.0
368000;-37.6783;144.9672;3;600.0
455000;-37.6804;144.9664;3;766.0
735000;-37.8042;144.9691;3;3455.0
1460000;-37.7992;144.9738;2;99.0
860000;-37.8052;144.9604;2;109.0
1662000;-37.8009;144.9729;3;118.0
1590000;-37.7983;144.9655;2;106.0
610250;-37.8009;144.9662;2;72.0
720000;-37.793;144.9728;2;71.0
840000;-37.8049;144.9644;2;81.0
795000;-37.8009;144.9642;2;0.0
705000;-37.7969;144.9669;2;70.0
435000;-37.7982;144.9651;1;0.0
1630100;-37.801;144.9656;4;195.0
480000;-37.7939;144.9663;2;0.0
1600000;-37.7988;144.97;4;635.0
500000;-37.7929;144.9705;2;65.0
920000;-37.7957;144.9725;3;121.0
1600000;-37.7945;144.9718;2;192.0
1010000;-37.7989;144.9713;2;60.0
875000;-37.8052;144.9604;3;0.0
1170000;-37.7984;144.9738;2;81.0
1260000;-37.7965;144.9679;4;151.0
600000;-37.7969;144.9742;2;67.0
310000;-37.7929;144.9705;1;0.0
1550000;-37.7945;144.9718;2;192.0
2033000;-37.7998;144.9665;2;123.0
1110000;-37.7946;144.9716;3;0.0
2705000;-37.8012;144.9689;4;0.0
1616000;-37.7966;144.9709;4;139.0
585000;-37.7985;144.9745;2;0.0
1162000;-37.7967;144.9724;4;121.0
589000;-37.7986;144.9682;2;63.0
2345000;-37.7962;144.9659;4;284.0
1117000;-37.7996;144.9737;2;92.0
600000;-37.8018;144.965;2;0.0
957000;-37.7957;144.9724;2;122.0
4525000;-37.8181;144.9879;2;279.0
3520000;-37.8127;144.9861;2;364.0
740000;-37.8177;144.9801;2;0.0
1015000;-37.8136;144.9892;1;0.0
1400000;-37.8118;144.9762;2;0.0
1935000;-37.8127;144.9847;2;150.0
1475000;-37.8099;144.9879;2;179.0
700000;-37.8153;144.9842;2;65.0
565000;-37.8153;144.9868;1;0.0
900000;-37.8154;144.9851;2;0.0
630000;-37.8168;144.9787;1;0.0
750000;-37.8136;144.9892;2;46.0
872000;-37.8154;144.9851;0;0.0
765000;-37.8177;144.9801;2;0.0
810000;-37.7552;144.8882;3;613.0
1422000;-37.7518;144.8897;4;335.0
1245000;-37.7494;144.8848;3;64.0
1430000;-37.755;144.8848;2;711.0
1345000;-37.7517;144.8873;4;201.0
800000;-37.7535;144.8868;3;242.0
787500;-37.7537;144.8856;3;105.0
685000;-37.7535;144.8836;3;293.0
652500;-37.7527;144.8824;4;160.0
1300000;-37.7497;144.8867;5;184.0
925000;-37.7576;144.889;3;544.0
730000;-37.7532;144.8848;3;118.0
520000;-37.7513;144.8845;3;196.0
1300000;-37.75;144.8858;5;316.0
810000;-37.7527;144.8851;3;368.0
970000;-37.7493;144.8901;3;223.0
1110000;-37.7522;144.883;3;470.0
1115000;-37.7577;144.8892;3;192.0
